filename,rmse,nrmse_mean,nrmse_range
prediction LSTM interpolacao-linear - treated bbr esmond data pb-es 07-08-2023_longest_interval.csv.csv,29.666399666352223,0.0325675377883366,0.1301367097695124
prediction LSTM interpolacao-linear - treated bbr esmond data ba-go 07-03-2023_longest_interval.csv.csv,20.16923248351176,0.0233310576483394,0.1989075652170366
prediction LSTM interpolacao-linear - treated bbr esmond data to-rs 07-07-2023_longest_interval.csv.csv,61.74784646915856,0.0702343893129009,0.1373310954749077
prediction LSTM interpolacao-linear - treated bbr esmond data ro-se 07-04-2023_longest_interval.csv.csv,9.08115334409673,0.0099292400225178,0.1291180911822324
prediction GRU interpolacao-linear - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,24.78965341288923,0.0287184595693486,0.143009643466547
prediction bi-LSTM interpolacao-linear - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,24.315774390290866,0.0281694774870021,0.1402758710761338
prediction GRU interpolacao-linear - treated bbr esmond data ap-ba 07-03-2023_longest_interval.csv.csv,32.972696633135754,0.0370082692230892,0.1722283227595031
prediction bi-LSTM interpolacao-linear - treated bbr esmond data ce-ro 07-03-2023_longest_interval.csv.csv,14.361280267734934,0.0157013134191485,0.1296386880923248
prediction bi-LSTM interpolacao-linear - treated bbr esmond data pb-es 07-08-2023_longest_interval.csv.csv,29.07207237390276,0.0319150900099349,0.1275295919784944
prediction LSTM interpolacao-linear - treated bbr esmond data se-es 07-07-2023_longest_interval.csv.csv,12.329514465248415,0.0134377454576813,0.1535017062112437
prediction bi-LSTM interpolacao-linear - treated bbr esmond data ce-am 07-03-2023_longest_interval.csv.csv,77.32322057453071,0.0863276238683728,0.1152558710743373
prediction bi-LSTM interpolacao-linear - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,59.47757361709623,0.0685378172107358,0.1299625042597532
prediction LSTM interpolacao-linear - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,65.33448213653672,0.0752869110475097,0.1427602438465607
prediction bi-LSTM interpolacao-linear - treated bbr esmond data ap-ba 07-03-2023_longest_interval.csv.csv,32.79847085039344,0.0368127197129878,0.1713182784680994
prediction bi-LSTM interpolacao-linear - treated bbr esmond data se-es 07-07-2023_longest_interval.csv.csv,11.914876129490558,0.0129858376044876,0.1483394841157332
prediction GRU interpolacao-linear - treated bbr esmond data ro-se 07-04-2023_longest_interval.csv.csv,8.733144006369804,0.0095487301782903,0.1241700080810805
prediction GRU interpolacao-linear - treated bbr esmond data rs-pe 07-07-2023_longest_interval.csv.csv,432.528369910064,0.2320370287607806,0.1653776948248635
prediction LSTM interpolacao-linear - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,15.689518330688452,0.0180344544129681,0.1294354916454369
prediction bi-LSTM interpolacao-linear - treated bbr esmond data pb-ac 07-08-2023_longest_interval.csv.csv,44.30598039564367,0.049368764432271,0.1791969792407478
prediction LSTM interpolacao-linear - treated bbr esmond data pb-ac 07-08-2023_longest_interval.csv.csv,48.7478562095076,0.054318207345707,0.1971622904899086
prediction GRU interpolacao-linear - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,63.93273234199427,0.0736716321221784,0.1396973261354729
prediction GRU interpolacao-linear - treated bbr esmond data rj-am 07-08-2023_longest_interval.csv.csv,41.15382789480928,0.0481640095904564,0.1253529133616163
prediction bi-LSTM interpolacao-linear - treated bbr esmond data rj-am 07-08-2023_longest_interval.csv.csv,41.94164711832437,0.0490860266804319,0.1277525791988338
prediction LSTM interpolacao-linear - treated bbr esmond data ba-pe 07-03-2023_longest_interval.csv.csv,641.2738818358463,0.1877787228625702,0.1966910716682708
prediction GRU interpolacao-linear - treated bbr esmond data go-se 07-03-2023_longest_interval.csv.csv,12.869834620407536,0.0140084461098562,0.1157540312728018
prediction bi-LSTM interpolacao-linear - treated bbr esmond data rs-pe 07-07-2023_longest_interval.csv.csv,420.3285800886628,0.2254922488605568,0.1607130918568993
prediction GRU interpolacao-linear - treated bbr esmond data to-rs 07-07-2023_longest_interval.csv.csv,59.57436492040144,0.0677621873173858,0.132497135763707
prediction GRU interpolacao-linear - treated bbr esmond data ce-ro 07-03-2023_longest_interval.csv.csv,14.453248244500484,0.0158018628131301,0.1304688792474391
prediction GRU interpolacao-linear - treated bbr esmond data pb-ac 07-08-2023_longest_interval.csv.csv,50.823318314508334,0.0566308296787399,0.2055565645004063
prediction GRU interpolacao-linear - treated bbr esmond data ba-pe 07-03-2023_longest_interval.csv.csv,635.3810901393151,0.1860531872837595,0.1948836387652023
prediction GRU interpolacao-linear - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,15.489143739852144,0.0169374777087109,0.1535110712190076
prediction bi-LSTM interpolacao-linear - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,15.479064728359306,0.0169264562452037,0.1534111793284627
prediction LSTM interpolacao-linear - treated bbr esmond data to-ba 07-07-2023_longest_interval.csv.csv,28.976635122590448,0.0304224206963362,0.1745705573025442
prediction LSTM interpolacao-linear - treated bbr esmond data ma-rj 07-03-2023_longest_interval.csv.csv,47.45317636138897,0.0541303781085715,0.1566827197032503
prediction GRU interpolacao-linear - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,14.716992735070273,0.0169165763398526,0.1214123435822875
prediction LSTM interpolacao-linear - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,26.18547301143077,0.0303354966468406,0.1510620216021467
prediction LSTM interpolacao-linear - treated bbr esmond data ap-ba 07-03-2023_longest_interval.csv.csv,34.78843903525709,0.039046242774514,0.1817126021910617
prediction bi-LSTM interpolacao-linear - treated bbr esmond data ba-pe 07-03-2023_longest_interval.csv.csv,586.119397792486,0.1716283090266651,0.1797741273156611
prediction bi-LSTM interpolacao-linear - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,14.587124511699752,0.0159201546638456,0.1304519242098206
prediction bi-LSTM interpolacao-linear - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,14.626690472649214,0.0168127776125306,0.1206673673830945
prediction LSTM interpolacao-linear - treated bbr esmond data ce-am 07-03-2023_longest_interval.csv.csv,87.17944733630374,0.0973316228007711,0.1299472922605433
prediction GRU interpolacao-linear - treated bbr esmond data to-ba 07-07-2023_longest_interval.csv.csv,28.464996182657053,0.0298852535956901,0.1714881740477603
prediction LSTM interpolacao-linear - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,14.829615047232604,0.016184804960558,0.1326205049289033
